TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,HS_DEPLOYED,PC_DEPLOYED,MAST_RAISED,TEMPERATURE,PRESSURE,VOLTAGE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,TILT_X,TILT_Y,CMD_ECHO
1008.0,0:3:22,154.0,F,SOff,0.33,N,N,N,29.72,952.91,7.67,0:3:2,0.0,0.0,-0.0,0.0,2.39,-50.45,ST
1008.0,0:3:23,155.0,F,SOff,0.32,N,N,N,29.74,952.91,7.71,0:3:3,0.0,0.0,-0.0,0.0,10.93,-43.15,ST
1008.0,0:3:24,156.0,F,SOff,0.31,N,N,N,29.76,952.91,7.71,0:3:4,0.0,0.0,-0.0,0.0,16.96,-41.52,ST
1008.0,0:3:25,157.0,F,SOff,0.29,N,N,N,29.78,952.92,7.67,0:3:5,0.0,0.0,-0.0,0.0,20.58,-38.62,ST
1008.0,0:3:26,158.0,F,SOff,0.25,N,N,N,29.8,952.92,7.71,0:3:6,0.0,0.0,-0.0,0.0,6.43,-47.38,ST
1008.0,0:3:27,159.0,F,SOff,0.23,N,N,N,29.82,952.92,7.69,0:3:7,0.0,0.0,-0.0,0.0,3.1,-52.26,ST
1008.0,0:3:28,160.0,F,SOff,0.17,N,N,N,29.84,952.93,7.71,0:3:8,0.0,0.0,-0.0,0.0,11.9,-47.66,ST
1008.0,0:3:29,161.0,F,SOff,0.14,N,N,N,29.86,952.93,7.67,0:3:9,0.0,0.0,-0.0,0.0,11.63,-55.69,ST
1008.0,0:3:30,162.0,F,SOff,0.12,N,N,N,29.88,952.94,7.69,0:3:10,0.0,0.0,-0.0,0.0,5.42,-50.68,ST
1008.0,0:3:31,163.0,F,SOff,0.1,N,N,N,29.9,952.94,7.69,0:3:11,0.0,0.0,-0.0,0.0,-0.51,-48.94,ST
1008.0,0:3:32,164.0,F,SOff,0.1,N,N,N,29.92,952.94,7.71,0:3:12,0.0,0.0,-0.0,0.0,5.71,-44.01,ST
1008.0,0:3:33,165.0,F,SOff,0.04,N,N,N,29.94,952.94,7.69,0:3:13,0.0,0.0,-0.0,0.0,18.68,-45.96,ST
1008.0,0:3:34,166.0,F,SOff,0.04,N,N,N,29.96,952.95,7.69,0:3:14,0.0,0.0,-0.0,0.0,7.19,-52.87,ST
1008.0,0:3:35,167.0,F,SOff,0.04,N,N,N,29.98,952.95,7.71,17:28:44,0.0,0.0,-0.0,0.0,5.45,-52.74,ST
1008.0,0:3:36,168.0,F,SOff,0.04,N,N,N,30.0,952.95,7.71,17:28:45,0.0,0.0,-0.0,0.0,3.19,-58.19,ST
1008.0,0:3:37,169.0,F,SOff,0.03,N,N,N,30.02,952.95,7.71,17:28:46,0.0,0.0,-0.0,0.0,8.55,-50.93,ST
1008.0,0:3:38,170.0,F,SOff,0.02,N,N,N,30.03,952.95,7.67,17:28:47,0.0,0.0,-0.0,0.0,-4.76,-48.51,ST
1008.0,0:3:39,171.0,F,SOff,0.02,N,N,N,30.05,952.95,7.67,17:28:48,0.0,0.0,-0.0,0.0,9.75,-43.87,ST
1008.0,0:3:40,172.0,F,SOff,0.0,N,N,N,30.07,952.95,7.69,17:28:49,0.0,0.0,-0.0,0.0,6.11,-47.67,ST
1008.0,0:3:41,173.0,F,SOff,-0.0,N,N,N,30.09,952.95,7.71,17:28:50,0.0,0.0,-0.0,0.0,-5.96,-49.89,ST
1008.0,0:3:42,174.0,F,SOff,0.01,N,N,N,30.11,952.95,7.69,17:28:51,0.0,0.0,-0.0,0.0,-2.1,-58.22,ST
1008.0,0:3:43,175.0,F,SOff,-0.02,N,N,N,30.13,952.95,7.67,17:28:52,0.0,0.0,-0.0,0.0,-3.21,-59.57,ST
1008.0,0:3:44,176.0,F,SOff,-0.0,N,N,N,30.14,952.95,7.67,17:28:53,0.0,0.0,-0.0,0.0,-6.23,-48.77,ST
1008.0,0:3:45,177.0,F,SOff,-0.02,N,N,N,30.16,952.95,7.69,17:28:54,0.0,0.0,-0.0,0.0,-3.11,-48.39,ST
1008.0,0:3:46,178.0,F,SOff,-0.05,N,N,N,30.18,952.96,7.69,17:28:55,0.0,0.0,-0.0,0.0,4.4,-43.17,ST
1008.0,0:3:47,179.0,F,SOff,-0.07,N,N,N,30.2,952.96,7.69,17:28:56,0.0,0.0,-0.0,0.0,1.97,-47.31,ST
1008.0,0:3:48,180.0,F,SOff,-0.11,N,N,N,30.22,952.96,7.69,17:28:57,0.0,0.0,-0.0,0.0,-5.47,-52.75,ST
1008.0,0:3:49,181.0,F,SOff,-0.07,N,N,N,30.24,952.96,7.69,17:28:58,0.0,0.0,-0.0,0.0,2.2,-55.94,ST
1008.0,0:3:50,182.0,F,SOff,-0.1,N,N,N,30.26,952.96,7.69,17:28:59,0.0,0.0,-0.0,0.0,-3.6,-51.34,ST
1008.0,0:3:51,183.0,F,SOff,-0.11,N,N,N,30.28,952.96,7.67,17:29:0,0.0,0.0,-0.0,0.0,-11.73,-46.88,ST
1008.0,0:3:52,184.0,F,SOff,-0.14,N,N,N,30.3,952.97,7.67,17:29:1,0.0,0.0,-0.0,0.0,-3.72,-48.59,ST
1008.0,0:3:53,185.0,F,SOff,-0.14,N,N,N,30.31,952.97,7.69,17:29:2,0.0,0.0,-0.0,0.0,-9.03,-48.15,ST
1008.0,0:3:54,186.0,F,SOff,-0.2,N,N,N,30.33,952.97,7.69,17:29:3,0.0,0.0,-0.0,0.0,-9.27,-49.15,ST
1008.0,0:3:55,187.0,F,SOff,-0.21,N,N,N,30.35,952.97,7.69,17:29:4,0.0,0.0,-0.0,0.0,-15.26,-44.91,ST
1008.0,0:3:56,188.0,F,SOff,-0.24,N,N,N,30.37,952.98,7.69,17:29:5,0.0,0.0,-0.0,0.0,-15.5,-42.6,ST
1008.0,0:3:57,189.0,F,SOff,-0.26,N,N,N,30.39,952.98,7.71,17:29:6,0.0,0.0,-0.0,0.0,-15.24,-45.33,ST
1008.0,0:3:58,190.0,F,SOff,-0.23,N,N,N,30.4,952.98,7.69,17:29:7,0.0,0.0,-0.0,0.0,-31.5,-44.22,ST
1008.0,0:3:59,191.0,F,SOff,-0.25,N,N,N,30.42,952.98,7.69,17:29:8,0.0,0.0,-0.0,0.0,-27.72,-39.2,ST
1008.0,0:4:0,192.0,F,SOff,-0.29,N,N,N,30.44,952.98,7.69,17:29:9,0.0,0.0,-0.0,0.0,-16.76,-41.14,ST
1008.0,0:4:1,193.0,F,SOff,-0.32,N,N,N,30.46,952.99,7.67,17:29:10,0.0,0.0,-0.0,0.0,-20.78,-35.48,ST
1008.0,0:4:2,194.0,F,SOff,-0.35,N,N,N,30.47,952.99,7.69,17:29:11,0.0,0.0,-0.0,0.0,-23.33,-19.66,ST
1008.0,0:4:3,195.0,F,SOff,-0.36,N,N,N,30.49,952.99,7.71,17:29:12,0.0,0.0,-0.0,0.0,-12.57,-0.83,ST
1008.0,0:4:4,196.0,F,SOff,-0.35,N,N,N,30.51,952.99,7.67,17:29:13,0.0,0.0,-0.0,0.0,18.07,-7.27,ST
1008.0,0:4:5,197.0,F,SOff,-0.42,N,N,N,30.52,953.0,7.67,17:29:14,0.0,0.0,-0.0,0.0,34.95,-1.8,ST
1008.0,0:4:6,198.0,F,SOff,-0.5,N,N,N,30.54,953.01,7.71,17:29:15,0.0,0.0,-0.0,0.0,63.76,5.87,ST
1008.0,0:4:7,199.0,F,SOff,-0.59,N,N,N,30.56,953.02,7.69,17:29:16,0.0,0.0,-0.0,0.0,72.06,-0.25,ST
1008.0,0:4:8,200.0,F,SOff,-0.62,N,N,N,30.57,953.02,7.69,17:29:17,0.0,0.0,-0.0,0.0,69.19,-18.82,ST
1008.0,0:4:9,201.0,F,SOff,-0.63,N,N,N,30.59,953.02,7.65,17:29:18,0.0,0.0,-0.0,0.0,84.8,0.68,ST
1008.0,0:4:10,202.0,F,SOff,-0.7,N,N,N,30.61,953.03,7.69,17:29:19,0.0,0.0,-0.0,0.0,65.69,-24.08,ST
1008.0,0:4:11,203.0,F,SOff,-0.78,N,N,N,30.63,953.04,7.67,17:29:20,0.0,0.0,-0.0,0.0,47.86,-42.14,ST
1008.0,0:4:12,204.0,F,SOff,-0.79,N,N,N,30.65,953.04,7.67,17:29:21,0.0,0.0,-0.0,0.0,40.78,-49.18,ST
1008.0,0:4:13,205.0,F,SOff,-0.84,N,N,N,30.67,953.05,7.69,17:29:22,0.0,0.0,-0.0,0.0,39.43,-50.44,ST
1008.0,0:4:14,206.0,F,SOff,-0.82,N,N,N,30.69,953.04,7.67,17:29:23,0.0,0.0,-0.0,0.0,47.78,-42.15,ST
1008.0,0:4:15,207.0,F,SOff,-0.8,N,N,N,30.71,953.04,7.67,17:29:24,0.0,0.0,-0.0,0.0,50.53,-39.47,ST
1008.0,0:4:16,208.0,F,SOff,-0.82,N,N,N,30.73,953.04,7.69,17:29:25,0.0,0.0,-0.0,0.0,39.03,-50.86,ST
1008.0,0:4:17,209.0,F,SOff,-0.81,N,N,N,30.75,953.04,7.69,17:29:26,0.0,0.0,-0.0,0.0,27.28,-58.02,ST
1008.0,0:4:18,210.0,F,SOff,-0.8,N,N,N,30.77,953.04,7.69,17:29:27,0.0,0.0,-0.0,0.0,43.76,-46.2,ST
1008.0,0:4:19,211.0,F,SOff,-0.85,N,N,N,30.8,953.05,7.69,17:29:28,0.0,0.0,-0.0,0.0,35.31,-53.39,ST
1008.0,0:4:20,212.0,F,SOff,-0.85,N,N,N,30.82,953.05,7.69,17:29:29,0.0,0.0,-0.0,0.0,45.76,-44.1,ST
1008.0,0:4:21,213.0,F,SOff,-0.96,N,N,N,30.84,953.06,7.71,17:29:30,0.0,0.0,-0.0,0.0,43.07,-44.34,ST
1008.0,0:4:22,214.0,F,SOff,-0.93,N,N,N,30.86,953.06,7.69,17:29:31,0.0,0.0,-0.0,0.0,39.8,-50.2,ST
1008.0,0:4:23,215.0,F,SOff,-0.98,N,N,N,30.88,953.06,7.67,17:29:32,0.0,0.0,-0.0,0.0,47.71,-42.08,ST
1008.0,0:4:24,216.0,F,SOff,-0.96,N,N,N,30.9,953.06,7.69,17:29:33,0.0,0.0,-0.0,0.0,34.02,-55.97,ST
1008.0,0:4:25,217.0,F,SOff,-0.94,N,N,N,30.92,953.06,7.69,17:29:34,0.0,0.0,-0.0,0.0,74.21,-3.16,ST
1008.0,0:4:26,218.0,F,SOff,-0.9,N,N,N,30.94,953.05,7.69,17:29:35,0.0,0.0,-0.0,0.0,50.98,-17.11,ST
1008.0,0:4:27,219.0,F,SOff,-0.89,N,N,N,30.96,953.05,7.69,17:29:36,0.0,0.0,-0.0,0.0,30.43,-20.01,ST
1008.0,0:4:28,220.0,F,SOff,-0.82,N,N,N,30.98,953.04,7.69,17:29:37,0.0,0.0,-0.0,0.0,16.7,-0.13,ST
1008.0,0:4:29,221.0,F,SOff,-0.75,N,N,N,31.0,953.03,7.69,17:29:38,0.0,0.0,-0.0,0.0,-6.85,1.03,ST
1008.0,0:4:30,222.0,F,SOff,-0.69,N,N,N,31.02,953.03,7.69,17:29:39,0.0,0.0,-0.0,0.0,-5.54,-2.61,ST
1008.0,0:4:31,223.0,F,SOff,-0.66,N,N,N,31.04,953.03,7.69,17:29:40,0.0,0.0,-0.0,0.0,-5.47,-2.34,ST
1008.0,0:4:32,224.0,F,SOff,-0.66,N,N,N,31.06,953.02,7.67,17:29:41,0.0,0.0,-0.0,0.0,-6.37,-1.59,ST
1008.0,0:4:33,225.0,F,SOff,-0.63,N,N,N,31.08,953.02,7.67,17:29:42,0.0,0.0,-0.0,0.0,-5.73,-2.34,ST
1008.0,0:4:34,226.0,F,SOff,-0.63,N,N,N,31.1,953.02,7.69,17:29:43,0.0,0.0,-0.0,0.0,-4.16,-3.09,ST
1008.0,0:4:35,227.0,F,SOff,-0.63,N,N,N,31.12,953.02,7.69,17:29:44,0.0,0.0,-0.0,0.0,-7.23,-1.05,ST
1008.0,0:4:36,228.0,F,SOff,-0.59,N,N,N,31.14,953.02,7.69,17:29:45,0.0,0.0,-0.0,0.0,-4.78,-2.85,ST
1008.0,0:4:37,229.0,F,SOff,-0.6,N,N,N,31.16,953.02,7.67,17:29:46,0.0,0.0,-0.0,0.0,-4.74,-1.71,ST
1008.0,0:4:38,230.0,F,SOff,-0.62,N,N,N,31.18,953.02,7.69,17:29:47,0.0,0.0,-0.0,0.0,-5.66,-1.81,ST
1008.0,0:4:39,231.0,F,SOff,-0.59,N,N,N,31.19,953.02,7.69,17:29:48,0.0,0.0,-0.0,0.0,-5.6,-2.3,ST
1008.0,0:4:40,232.0,F,SOff,-0.62,N,N,N,31.21,953.02,7.65,17:29:49,0.0,0.0,-0.0,0.0,-6.45,-2.4,ST
1008.0,0:4:41,233.0,F,SOff,-0.64,N,N,N,31.23,953.02,7.67,17:29:50,0.0,0.0,-0.0,0.0,-5.37,-2.62,ST
1008.0,0:4:42,234.0,F,SOff,-0.62,N,N,N,31.25,953.02,7.67,17:29:51,0.0,0.0,-0.0,0.0,-5.32,-2.23,ST
1008.0,0:4:43,235.0,F,SOff,-0.59,N,N,N,31.26,953.02,7.65,17:29:52,0.0,0.0,-0.0,0.0,-5.21,-2.27,ST
1008.0,0:4:44,236.0,F,SOff,-0.59,N,N,N,31.28,953.02,7.69,17:29:53,0.0,0.0,-0.0,0.0,-5.52,-2.13,ST
1008.0,0:4:45,237.0,F,SOff,-0.56,N,N,N,31.3,953.01,7.65,17:29:54,0.0,0.0,-0.0,0.0,-5.2,-2.25,ST
1008.0,0:4:46,238.0,F,SOff,-0.51,N,N,N,31.32,953.01,7.67,17:29:55,0.0,0.0,-0.0,0.0,-5.43,-2.18,ST
1008.0,0:4:47,239.0,F,SOff,-0.48,N,N,N,31.34,953.0,7.69,17:29:56,0.0,0.0,-0.0,0.0,-5.37,-2.12,ST
1008.0,0:4:48,240.0,F,SOff,-0.5,N,N,N,31.36,953.01,7.67,17:29:57,0.0,0.0,-0.0,0.0,-5.37,-2.0,ST
1008.0,0:4:49,241.0,F,SOff,-0.48,N,N,N,31.37,953.0,7.69,17:29:58,0.0,0.0,-0.0,0.0,-5.35,-2.04,ST
1008.0,0:4:50,242.0,F,SOff,-0.46,N,N,N,31.39,953.0,7.67,17:29:59,0.0,0.0,-0.0,0.0,-5.57,-2.16,ST
1008.0,0:4:51,243.0,F,SOff,-0.45,N,N,N,31.41,953.0,7.69,17:30:0,0.0,0.0,-0.0,0.0,-5.3,-2.08,ST
1008.0,0:4:52,244.0,F,SOff,-0.42,N,N,N,31.43,953.0,7.67,17:30:1,0.0,0.0,-0.0,0.0,-5.31,-2.18,ST
1008.0,0:4:53,245.0,F,SOff,-0.42,N,N,N,31.45,953.0,7.67,17:30:2,0.0,0.0,-0.0,0.0,-5.21,-2.1,ST
1008.0,0:4:54,246.0,F,SOff,-0.4,N,N,N,31.46,953.0,7.69,17:30:3,0.0,0.0,-0.0,0.0,-5.25,-2.24,ST
1008.0,0:4:55,247.0,F,SOff,-0.4,N,N,N,31.48,952.99,7.65,17:30:4,0.0,0.0,-0.0,0.0,-5.18,-2.41,ST
1008.0,0:4:56,248.0,F,SOff,-0.38,N,N,N,31.5,952.99,7.69,17:30:5,0.0,0.0,-0.0,0.0,-5.32,-2.31,ST
1008.0,0:4:57,249.0,F,SOff,-0.41,N,N,N,31.52,953.0,7.67,17:30:6,0.0,0.0,-0.0,0.0,-5.58,-2.29,ST
1008.0,0:4:58,250.0,F,SOff,-0.41,N,N,N,31.53,953.0,7.67,17:30:7,0.0,0.0,-0.0,0.0,-5.42,-2.22,ST
1008.0,0:4:59,251.0,F,SOff,-0.42,N,N,N,31.55,953.0,7.65,17:30:8,0.0,0.0,-0.0,0.0,-5.24,-2.07,ST
1008.0,0:5:0,252.0,F,SOff,-0.45,N,N,N,31.57,953.0,7.69,17:30:9,0.0,0.0,-0.0,0.0,-5.33,-2.22,ST
1008.0,0:5:1,253.0,F,SOff,-0.45,N,N,N,31.59,953.0,7.67,17:30:10,0.0,0.0,-0.0,0.0,-5.29,-2.36,ST
1008.0,0:5:2,254.0,F,SOff,-0.49,N,N,N,31.61,953.01,7.65,17:30:11,0.0,0.0,-0.0,0.0,-5.34,-2.48,ST
1008.0,0:5:3,255.0,F,SOff,-0.47,N,N,N,31.62,953.0,7.69,17:30:12,0.0,0.0,-0.0,0.0,-5.17,-2.25,ST
1008.0,0:5:4,256.0,F,SOff,-0.48,N,N,N,31.64,953.0,7.69,17:30:13,0.0,0.0,-0.0,0.0,-5.51,-2.41,ST
1008.0,0:5:5,257.0,F,SOff,-0.48,N,N,N,31.66,953.0,7.67,17:30:14,0.0,0.0,-0.0,0.0,-5.59,-2.19,ST
1008.0,0:5:6,258.0,F,SOff,-0.48,N,N,N,31.67,953.0,7.69,17:30:15,0.0,0.0,-0.0,0.0,-5.53,-2.29,ST
1008.0,0:5:7,259.0,F,SOff,-0.48,N,N,N,31.69,953.0,7.69,17:30:16,0.0,0.0,-0.0,0.0,-5.57,-2.1,ST
1008.0,0:5:8,260.0,F,SOff,-0.42,N,N,N,31.71,953.0,7.65,17:30:17,0.0,0.0,-0.0,0.0,-5.44,-2.16,ST
1008.0,0:5:9,261.0,F,SOff,-0.4,N,N,N,31.73,953.0,7.69,17:30:18,0.0,0.0,-0.0,0.0,-5.43,-2.11,ST
1008.0,0:5:10,262.0,F,SOff,-0.4,N,N,N,31.75,953.0,7.67,17:30:19,0.0,0.0,-0.0,0.0,-5.52,-2.54,ST
1008.0,0:5:11,263.0,F,SOff,-0.35,N,N,N,31.75,952.99,7.69,17:30:20,0.0,0.0,-0.0,0.0,-5.62,-2.27,ST
1008.0,0:5:12,264.0,F,SOff,-0.37,N,N,N,31.77,952.99,7.65,17:30:21,0.0,0.0,-0.0,0.0,-5.37,-2.17,ST
1008.0,0:5:13,265.0,F,SOff,-0.32,N,N,N,31.79,952.99,7.67,17:30:22,0.0,0.0,-0.0,0.0,-5.65,-2.41,ST
1008.0,0:5:14,266.0,F,SOff,-0.31,N,N,N,31.8,952.99,7.69,17:30:23,0.0,0.0,-0.0,0.0,-5.56,-2.11,ST
1008.0,0:5:15,267.0,F,SOff,-0.33,N,N,N,31.82,952.99,7.67,17:30:24,0.0,0.0,-0.0,0.0,-5.61,-2.3,ST
1008.0,0:5:16,268.0,F,SOff,-0.31,N,N,N,31.84,952.99,7.65,17:30:25,0.0,0.0,-0.0,0.0,-5.42,-2.14,ST
1008.0,0:5:17,269.0,F,SOff,-0.34,N,N,N,31.86,952.99,7.67,17:30:26,0.0,0.0,-0.0,0.0,-5.5,-2.28,ST
1008.0,0:5:18,270.0,F,SOff,-0.34,N,N,N,31.88,952.99,7.71,17:30:27,0.0,0.0,-0.0,0.0,-5.38,-2.16,ST
1008.0,0:5:19,271.0,F,SOff,-0.34,N,N,N,31.89,952.99,7.69,17:30:28,0.0,0.0,-0.0,0.0,-5.34,-2.12,ST
1008.0,0:5:20,272.0,F,SOff,-0.32,N,N,N,31.91,952.99,7.67,17:30:29,0.0,0.0,-0.0,0.0,-5.51,-2.39,ST
1008.0,0:5:21,273.0,F,SOff,-0.31,N,N,N,31.93,952.99,7.69,17:30:30,0.0,0.0,-0.0,0.0,-5.51,-2.54,ST
1008.0,0:5:22,274.0,F,SOff,-0.3,N,N,N,31.95,952.98,7.69,17:30:31,0.0,0.0,-0.0,0.0,-4.95,-2.54,ST
1008.0,0:5:23,275.0,F,SOff,-0.28,N,N,N,31.96,952.98,7.69,17:30:32,0.0,0.0,-0.0,0.0,-7.56,-1.96,ST
1008.0,0:5:24,276.0,F,SOff,-0.26,N,N,N,31.98,952.98,7.65,17:30:33,0.0,0.0,-0.0,0.0,-5.8,-2.28,ST
1008.0,0:5:25,277.0,F,SOff,-0.23,N,N,N,32.0,952.98,7.67,17:30:34,0.0,0.0,-0.0,0.0,-4.71,-2.3,ST
1008.0,0:5:26,278.0,F,SOff,-0.18,N,N,N,32.01,952.97,7.65,17:30:35,0.0,0.0,-0.0,0.0,-5.9,-2.32,ST
1008.0,0:5:27,279.0,F,SOff,-0.14,N,N,N,32.03,952.97,7.67,17:30:36,0.0,0.0,-0.0,0.0,-4.83,-1.41,ST
1008.0,0:5:28,280.0,F,SOff,-0.12,N,N,N,32.05,952.96,7.67,17:30:37,0.0,0.0,-0.0,0.0,-5.57,-2.66,ST
1008.0,0:5:29,281.0,F,SOff,-0.14,N,N,N,32.07,952.97,7.67,17:30:38,0.0,0.0,-0.0,0.0,-5.06,-1.89,ST
1008.0,0:5:30,282.0,F,SOff,-0.13,N,N,N,32.08,952.96,7.67,17:30:39,0.0,0.0,-0.0,0.0,-5.86,-1.73,ST
1008.0,0:5:31,283.0,F,SOff,-0.07,N,N,N,32.1,952.96,7.65,17:30:40,0.0,0.0,-0.0,0.0,-5.52,-1.66,ST
1008.0,0:5:32,284.0,F,SOff,-0.06,N,N,N,32.12,952.96,7.69,17:30:41,0.0,0.0,-0.0,0.0,-5.26,-2.23,ST
1008.0,0:5:33,285.0,F,SOff,-0.03,N,N,N,32.13,952.95,7.65,17:30:42,0.0,0.0,-0.0,0.0,-5.26,-2.39,ST
1008.0,0:5:34,286.0,F,SOff,-0.04,N,N,N,32.15,952.95,7.67,17:30:43,0.0,0.0,-0.0,0.0,-6.08,-1.7,ST
1008.0,0:5:35,287.0,F,SOff,-0.07,N,N,N,32.17,952.96,7.69,17:30:44,0.0,0.0,-0.0,0.0,-4.68,-2.4,ST
1008.0,0:5:36,288.0,F,SOff,-0.09,N,N,N,32.18,952.96,7.67,17:30:45,0.0,0.0,-0.0,0.0,-5.73,-1.99,ST
1008.0,0:5:37,289.0,F,SOff,-0.09,N,N,N,32.2,952.96,7.67,17:30:46,0.0,0.0,-0.0,0.0,-5.8,-2.74,ST
1008.0,0:5:38,290.0,F,SOff,-0.1,N,N,N,32.22,952.96,7.67,17:30:47,0.0,0.0,-0.0,0.0,-5.11,-1.79,ST
1008.0,0:5:39,291.0,F,SOff,-0.13,N,N,N,32.24,952.96,7.67,17:30:48,0.0,0.0,-0.0,0.0,-5.41,-1.89,ST
1008.0,0:5:40,292.0,F,SOff,-0.08,N,N,N,32.25,952.96,7.67,17:30:49,0.0,0.0,-0.0,0.0,-4.87,-3.18,ST
1008.0,0:5:41,293.0,F,SOff,-0.08,N,N,N,32.27,952.96,7.65,17:30:50,0.0,0.0,-0.0,0.0,-6.01,-2.41,ST
1008.0,0:5:42,294.0,F,SOff,-0.06,N,N,N,32.29,952.96,7.69,17:30:51,0.0,0.0,-0.0,0.0,-5.21,-2.6,ST
1008.0,0:5:43,295.0,F,SOff,-0.07,N,N,N,32.3,952.96,7.69,17:30:52,0.0,0.0,-0.0,0.0,-5.86,-1.91,ST
1008.0,0:5:44,296.0,F,SOff,-0.04,N,N,N,32.31,952.95,7.67,17:30:53,0.0,0.0,-0.0,0.0,-5.17,-1.84,ST
1008.0,0:5:45,297.0,F,SOff,-0.02,N,N,N,32.33,952.95,7.67,17:30:54,0.0,0.0,-0.0,0.0,-5.05,-1.76,ST
1008.0,0:5:46,298.0,F,SOff,0.02,N,N,N,32.34,952.95,7.67,17:30:55,0.0,0.0,-0.0,0.0,-5.31,-2.13,ST
1008.0,0:5:47,299.0,F,SOff,0.05,N,N,N,32.36,952.94,7.67,17:30:56,0.0,0.0,-0.0,0.0,-5.12,-2.19,ST
1008.0,0:5:48,300.0,F,SOff,0.04,N,N,N,32.38,952.95,7.67,17:30:57,0.0,0.0,-0.0,0.0,-5.3,-2.43,ST
1008.0,0:5:49,301.0,F,SOff,0.04,N,N,N,32.39,952.95,7.65,17:30:58,0.0,0.0,-0.0,0.0,-4.68,-2.56,ST
1008.0,0:5:50,302.0,F,SOff,0.08,N,N,N,32.41,952.94,7.69,17:30:59,0.0,0.0,-0.0,0.0,-6.12,-1.31,ST
1008.0,0:5:51,303.0,F,SOff,0.08,N,N,N,32.43,952.94,7.65,17:31:0,0.0,0.0,-0.0,0.0,-5.67,-1.49,ST
